UserID,Sequence,JobTitle,JobCategoryID
197184,2,payroll support analyst,31
197184,3,invoice processing coordinator,162
197184,4,payroll benefits administrator,176
197184,5,office manager,24
197184,6,administrative assistant,20
198047,1,route driver,22
198047,2,property manager,172
198047,3,sales associate,154
198047,6,assistant manager,165
198047,7,product specialist,102
198047,8,assistant manager,165
198047,9,sales associate,154
198051,2,supermarket lines leader co manager,33
198051,3,store manager,68
198390,1,tech website technology committee volunteer member,115
198390,2,business development consultant,58
198390,3,business development manager public sector,58
198390,4,independent contractor,132
198390,5,development submittals manager,58
198390,6,director of investor relations,127
198390,7,public relations officer webmaster,127
198390,8,executive director of housing 1997,26
199187,1,photo manager,0
199187,2,cashier administrative assistant,20
199513,1,production mgr,43
199513,2,production supervisor,43
199513,3,production supervisor,43
199513,4,warehouse manager,46
199513,5,warehouse supervisor,46
200268,1,website production producer,43
200268,2,webmaster freelance,86
200268,3,account executive,192
200268,4,information systems intern,134
200590,1,president,29
200590,2,finance customer service representative,79
200590,3,bank representative,16
200590,4,office manager,24
200713,1,support center manager,55
200713,2,desktop support technician,31
200713,3,senior support center technician,55
200713,4,consultant technician sales training,82
200713,5,consultant technician sales training,82
200892,1,warehouse laborer,160
200892,2,one hour photo technician,5
200892,3,customer relations representative,127
201642,1,board member secretary,104
201642,2,release of information specialist,134
201642,3,health information management medical records imaging technician,197
201642,4,front office manager secretary ii,104
201820,1,retention specialist,3
201820,2,finance counselor,84
201820,3,admissions advisor,97
203806,1,law clerk,13
203806,2,law clerk,13
203806,3,front end assistant,2
203872,1,assistant service manager,156
203872,2,assistant service manager,156
203872,3,service advisor,97
203872,4,service advisor,97
203872,5,service advisor,97
203872,6,service advisor,97
203872,7,service manager,156
203872,8,service advisor,97
203872,9,assistant manager,165
203872,10,service advisor,97
204545,1,sales agent,45
204545,2,general manager,35
204545,3,installation coordinator,7
204545,4,assistant chef,2
204545,5,head bartender,199
204545,6,auditing manager assistant manager head doorman,165
206080,1,co manager,0
206080,2,co manager,0
206080,3,sales associate,154
206239,2,warehouse assembly customer service,171
207666,1,math teacher,40
207666,2,math teacher summer school,167
207666,3,co president,29
207666,4,calculus and pre calculus teaching assistant,2
207666,5,jumpstart ureading corps member pre school and elementary tutor,167
207666,6,hematology oncology clinic patient services coordinator,135
207666,7,public relations and education,127
208151,1,reservation specialist,3
208151,2,sales associate,154
208151,3,stock,113
208151,4,hostess,91
208647,1,electrical associate,179
208647,3,equipment operator,10
208647,4,electrician,188
208647,5,equipment operator,10
209286,1,diesel mechanic,89
209286,2,maintenance mechanic,89
209286,3,fleet diesel mechanic,89
209286,4,fleet maintenance mechanic,89
209553,1,chemistry tutor,0
209553,2,delivery man,22
209553,3,clerk,13
210351,1,mri rad technologist cna,130
210351,2,sales clerk,13
210351,3,mri rad technologist,0
210351,4,passenger servie agent,45
210351,5,radiology technologist,0
210903,1,quality assurance material expediter shipping clerk,60
211995,1,on premise channel analyst,9
211995,2,assistant to the president owner,70
211995,3,executive assistant to the vice president of sales ticket coordinator,29
211995,4,regional coordinator,118
211995,5,national sales manager property manager,172
211995,6,country music product development manager,102
212550,1,sales supervisor,6
212550,2,quality assurance rep,60
212550,3,customer service rep,75
212550,4,inside sales rep,123
213513,1,inside sales,123
213513,2,sales manager,90
213513,3,store manager,68
213513,4,furniture sales manager,90
213633,1,collections account recovery specialist,109
213633,2,collections,109
213633,3,collections,109
213633,4,administrative assistant,20
213757,1,conductor,0
213757,2,warehouse clerk,46
213757,3,caterer runner data entry,18
213757,4,cook,85
214215,1,tech,57
214215,2,sales rep shipping,66
214215,3,auto technician preventive maintenance and inspection of automobiles,178
214215,4,assembly technician,171
214215,5,assembly,171
214215,6,assembly technician assembly of various items,171
214215,7,aerospace maintenance,37
214721,1,hardlines visual merchandising team leader,33
214721,2,hardlines merchandise processing manager,162
214721,3,co manager,0
214721,4,sales administrative manager,20
214721,5,outdoor merchandise group manager,0
214736,1,procurement specialist,3
214736,2,phlebotomy technician,5
214736,3,phlebotomy technician administrative assistant,20
214736,4,front desk manager,56
216357,1,priority accounts coordinator team lead intake department,73
216357,2,customer service representative,1
216357,3,customer service representative,1
216357,4,legal secretary,104
218232,1,journeyman electrician,188
219138,1,customer service representative,1
219138,2,kory management,17
219138,3,beauty within at salon,0
219656,1,business development manager,58
219656,2,senior account manager,192
219656,3,membership advertising director,12
219656,4,director of sales,12
220497,1,official,0
220497,2,asst manager,0
220497,3,service rep account management,75
220497,4,general manager,35
220497,5,main focus was on data entry,18
221037,1,program operations clerk,76
221037,2,customer service specialist,1
221037,3,data entry clerk,18
221037,4,telephone interviewer,0
221074,1,community service officer,62
221074,2,sales representative fundraising market,16
221074,3,executive administrative assistant,20
221074,4,manager,0
221074,5,marketing,23
221657,1,part time paid on call fire fighter emergency medical technician,32
221657,2,owner operator,70
221657,3,owner operator chief appraiser,70
222150,1,clinical intervention center pharmacy technician,164
222150,2,buyer,145
222150,3,certified senior pharmacy technician,164
222150,4,logistics coordinator,7
222150,5,logistics coordinator,7
223140,1,department assistant i,64
223140,2,secretary to associate dean of undergraduate programs and assistant deans receptionist,104
223140,3,administrative support,31
223140,4,executive administrative assistant,20
223140,5,team assistant,73
227501,1,machine operator sorter,93
227501,2,massage therapist,169
227501,3,massage therapist,169
227501,4,packer and picker,122
227501,5,massage therapist externship,169
227501,6,massage therapist receptionist internship,159
228176,1,primary care provider,88
228176,2,primary care provider,88
228450,1,financial analyst,69
228450,2,accountant iii,184
228450,3,staff accountant,59
229620,1,customer service representative,1
229620,2,customer service representative,1
232814,2,sales associate,154
232814,3,dietary aide,106
232814,4,housekeeper,0
232814,5,clerk,13
233079,1,technical administrator,74
233079,2,graphics database administrator marketing,28
233079,3,coordinator word processing department,162
233079,4,project assistant,27
233079,5,supervisor word processing department,162
233079,6,manager word processing department,162
233905,1,contract administration,153
233905,2,shipping receiving assistant supervisor,65
234383,1,my current assignments and duties as a producer contractor,132
234383,2,producer contractor,132
234383,3,data entry processing specialist,162
234383,4,data entry processing specialist,162
234383,5,receptionist,54
235014,1,publications operations coordinator,34
235014,2,manager of administrative services,42
235014,3,administrative assistant,20
235014,4,kindergarten teacher aide,106
235014,5,administrative assistant,20
235955,1,volunteer,115
235955,2,collection specialist,3
235955,3,account representative iii collections,109
236065,1,pharmacy technician,164
236065,2,pharmacy technician,164
236229,1,personal assistant,2
236229,2,cook,85
236229,3,teacher,40
236229,4,administrative assistant operations manager,20
236229,5,administrative assistance help desk,71
236721,1,drupal developer,50
236721,2,software developer,50
236721,3,software developer,50
236721,4,associate,11
236721,5,while working as a neuro psychiatric technician,5
237131,1,cashier,25
237967,1,security officer,38
237967,2,security officer dispatcher,38
237967,3,security officer,38
237967,4,driver,22
237967,5,homemaker,0
237967,6,operations clerk,34
238209,1,supervisor forklift driver,122
238209,2,office coordinator mail clerk,24
238209,3,custodial warehouse worker,51
238209,4,shipping clerk driver,66
238209,5,delivery driver,22
238825,1,energy advisor,97
238825,2,it consultant,14
238825,3,financial associate,69
238825,4,loan officer,163
238825,5,entry level,48
240394,1,barber,0
240394,2,maintenance,37
240394,3,maintenance tech,57
240458,1,maintenance technician,37
240458,2,assistant project coordinator benjamin moore paint,27
240458,3,maintenance handy man,37
240458,4,independent broker,132
240458,5,phone clerk,13
240458,6,head of maintenance,157
240458,7,frontline supervisor,6
240944,3,ramp agent,45
240944,4,repairman,0
241449,1,french teacher,40
241449,2,sales representative,16
241449,3,tutor,0
241449,4,biomedical equipment technician,5
241449,5,mathematics and french tutor,0
243440,1,financial accountant,184
243440,2,supervisor,6
246768,1,office manager,24
246768,2,biller 2 month temporary,105
246768,3,office manager administration temporary position,105
246768,4,office manager store closed,24
246768,5,office manager,24
246768,6,office manager bookkeeper,24
246768,7,office manager bookkeeper,24
247595,1,customer service,1
247595,2,outbound customer service rep,75
247595,3,default prevention specialist,3
