UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID,Degree
1122387,Coal Valley,IL,US,61240,Unknown,unknown,2000-01-01,5,14.0,Yes,Yes,15,-1.0,unknown
1122931,Naperville,IL,US,60563,High School,not applicable,2002-01-01,5,11.0,Yes,Yes,50,0.0,high school
1123795,Chicago,IL,US,60610,High School,education general,2003-05-01,4,3.0,Unknown,No,0,131.0,high school
1124189,Des Plaines,IL,US,60018,Bachelor's,fine studio arts general,2009-01-01,3,6.0,Yes,No,0,111.0,bachelor s
1124821,Chicago,IL,US,60637,High School,general business,1984-06-01,4,9.0,Yes,Yes,5,35.0,high school
1127874,Villa Park,IL,US,60181,Bachelor's,sport management,2010-05-01,3,6.0,Yes,No,0,17.0,bachelor s
1128446,Belvidere,IL,US,61008,Vocational,cnc certification,2012-05-01,5,7.0,Yes,Yes,3,139.0,vocational
1129560,Manteno,IL,US,60950,Unknown,unknown,2000-01-01,4,13.0,Unknown,No,0,-1.0,unknown
1129709,Hickory Hills,IL,US,60457,Associate's,unknown,2000-01-01,3,8.0,Yes,No,0,-1.0,associate s
1133175,Romeoville,IL,US,60446,High School,ged,1987-11-01,10,26.0,No,No,0,0.0,high school
1133602,North Aurora,IL,US,60542,Master's,public health,2000-01-01,4,13.0,Yes,No,0,63.0,master s
1133646,Romeoville,IL,US,60446,Unknown,unknown,2000-01-01,4,19.0,Unknown,No,0,-1.0,unknown
1136004,Lakemoor,IL,US,60051,High School,not applicable,1984-01-01,10,26.0,Unknown,No,0,0.0,high school
1137256,Chicago,IL,US,60628,Unknown,unknown,2012-04-01,8,14.0,Yes,No,0,-1.0,unknown
1138202,Bolingbrook,IL,US,60490,Master's,advertising,2010-05-01,5,3.0,Yes,Yes,10,81.0,master s
1138850,Evergreen Park,IL,US,60805,Bachelor's,business administration and management general,2005-02-01,2,21.0,Yes,No,0,80.0,bachelor s
1139047,Chicago Ridge,IL,US,60415,Master's,unknown,2000-01-01,1,16.0,Unknown,No,0,-1.0,master s
1139370,Chicago,IL,US,60647,Unknown,business administration social work,2000-01-01,6,33.0,Yes,Yes,8,141.0,unknown
1139717,Oak Forest,IL,US,60452,High School,not applicable,1990-01-01,2,13.0,No,Yes,4,0.0,high school
1141722,Chicago,IL,US,60634,Associate's,executive secretarial,1993-11-01,9,15.0,Unknown,No,0,26.0,associate s
1142056,Bolingbrook,IL,US,60440,Bachelor's,communications concentrating,2008-05-01,6,6.0,Yes,No,0,124.0,bachelor s
1143355,Winfield,IL,US,60190,PhD,movement rehabilitation sciences,2000-01-01,1,4.0,Yes,Yes,5,0.0,phd
1143555,Country Club Hills,IL,US,60478,High School,not applicable,1994-01-01,3,14.0,Yes,No,0,0.0,high school
1144174,Chicago,IL,US,60622,Bachelor's,marketing,1992-05-01,8,19.0,No,No,0,23.0,bachelor s
1144767,Evanston,IL,US,60201,Unknown,banking finance inititaves,1988-01-01,6,23.0,Yes,No,0,79.0,unknown
1145168,Melrose Park,IL,US,60160,High School,not applicable,1999-06-01,0,11.0,No,No,0,0.0,high school
1145558,Aurora,IL,US,60506,High School,not applicable,2000-01-01,7,19.0,No,No,0,0.0,high school
1146182,Pekin,IL,US,61554,Associate's,education,2011-12-01,6,13.0,No,Yes,12,131.0,associate s
1147066,Chicago,IL,US,60645,Bachelor's,psychology,2010-01-01,7,6.0,Yes,No,0,173.0,bachelor s
1147653,Chicago,IL,US,60643,PhD,curriculum instruction,2007-05-01,10,12.0,Yes,Yes,14,0.0,phd
1147872,Lake in the Hills,IL,US,60156,High School,not applicable,1984-01-01,4,15.0,No,Yes,5,0.0,high school
1148656,Chicago,IL,US,60644,Unknown,general business,1991-12-01,8,15.0,No,No,0,35.0,unknown
1149157,Naperville,IL,US,60565,Bachelor's,industrial mgt,1981-01-01,3,15.0,Yes,Yes,37,173.0,bachelor s
1149453,Joliet,IL,US,60435,Associate's,health administration,2013-05-01,2,4.0,No,No,0,63.0,associate s
1150788,Jerseyville,IL,US,62052,High School,general studies,1988-05-01,0,11.0,No,No,0,117.0,high school
1151708,Matteson,IL,US,60443,Bachelor's,psychology,2012-02-01,3,5.0,Yes,No,0,173.0,bachelor s
1153584,Island Lake,IL,US,60042,Bachelor's,education general,1985-12-01,5,26.0,Unknown,No,0,131.0,bachelor s
1153839,Lynwood,IL,US,60411,High School,not applicable,2002-01-01,2,7.0,Yes,No,0,0.0,high school
1156400,Elgin,IL,US,60123,Unknown,culinary arts chef training,2000-01-01,7,7.0,No,No,0,111.0,unknown
1156419,Sycamore,IL,US,60178,Unknown,unknown,2000-01-01,2,7.0,Yes,No,0,-1.0,unknown
1157382,Elmhurst,IL,US,60126,Unknown,unknown,2000-01-01,2,26.0,Yes,No,0,-1.0,unknown
1157844,Tinley Park,IL,US,60487,Associate's,computer networking specialist,2001-09-01,5,9.0,Yes,No,0,110.0,associate s
1157916,Joliet,IL,US,60436,Associate's,business administration and management general,2012-08-01,4,11.0,Yes,Yes,40,80.0,associate s
1159390,Forest Park,IL,US,60130,Vocational,food service and management,1996-03-01,6,16.0,Yes,Yes,12,193.0,vocational
1159839,Hickory Hills,IL,US,60457,Master's,speech language pathology,2011-12-01,4,3.0,No,No,0,0.0,master s
1160247,Gurnee,IL,US,60031,Unknown,unknown,2000-01-01,9,27.0,No,Yes,10,-1.0,unknown
1160795,Springfield,IL,US,62707,Associate's,business administration and accounting,1974-06-01,5,22.0,Yes,Yes,35,80.0,associate s
1161151,Wheaton,IL,US,60189,High School,business administration and management general,1975-06-01,9,36.0,Yes,Yes,6,80.0,high school
1161236,Buffalo Grove,IL,US,60089,Bachelor's,business studies,2014-12-01,4,13.0,Yes,Yes,30,117.0,bachelor s
1163276,Tinley Park,IL,US,60477,Bachelor's,finance,2011-08-01,5,13.0,Unknown,No,0,79.0,bachelor s
1165924,Elmhurst,IL,US,60126,High School,academics,1984-06-01,7,19.0,Yes,No,0,0.0,high school
1166601,Oak Park,IL,US,60303,Bachelor's,unknown,2011-05-01,10,16.0,Yes,No,0,-1.0,bachelor s
1166822,Chicago,IL,US,60623,High School,unknown,2000-01-01,4,16.0,No,No,0,-1.0,high school
1168395,Heyworth,IL,US,61745,High School,education general,1994-05-01,4,13.0,Yes,Yes,140,131.0,high school
1168669,Millstadt,IL,US,62260,Master's,economics management,1973-08-01,6,38.0,Yes,Yes,30,17.0,master s
1170255,Chicago,IL,US,60614,Unknown,unknown,2000-01-01,8,15.0,No,No,0,-1.0,unknown
1170298,Baldwin,IL,US,62217,Unknown,pharmacology,2002-05-01,4,23.0,No,No,0,0.0,unknown
1170600,Chicago,IL,US,60643,High School,general studies,2002-05-01,3,10.0,No,Yes,25,117.0,high school
1171347,Carol Stream,IL,US,60188,High School,not applicable,2004-06-01,6,7.0,No,No,0,0.0,high school
1174656,Alorton,IL,US,62207,Bachelor's,electrical engineering technology,2000-01-01,5,15.0,Unknown,No,0,179.0,bachelor s
1177410,Zion,IL,US,60099,Master's,navy and an honorable discharge total service,2000-01-01,5,17.0,No,No,0,156.0,master s
1178499,Pontiac,IL,US,61764,High School,not applicable,2002-01-01,4,10.0,Yes,No,0,0.0,high school
1178653,Streamwood,IL,US,60107,Bachelor's,nursing,1989-01-01,6,14.0,Yes,No,0,130.0,bachelor s
1180007,Chicago,IL,US,60636,Bachelor's,business administration,2011-12-01,2,17.0,Unknown,No,0,80.0,bachelor s
1181103,Belleville,IL,US,62220,Master's,marriage and family counseling,2011-01-01,6,8.0,Yes,No,0,117.0,master s
1181595,Belleville,IL,US,62221,Bachelor's,accounting,2010-12-01,5,10.0,Yes,No,0,44.0,bachelor s
1181942,Mount Olive,IL,US,62069,Associate's,nursing program,2009-12-01,3,14.0,Unknown,No,0,76.0,associate s
1182577,Westchester,IL,US,60154,High School,high school,2007-05-01,2,5.0,Yes,No,0,167.0,high school
1183096,Park Forest,IL,US,60466,Associate's,medical insurance coding specialist coder,2000-01-01,3,7.0,Yes,No,0,180.0,associate s
1183852,Bloomington,IL,US,61704,High School,unknown,1974-05-01,1,14.0,Yes,No,0,-1.0,high school
1184937,Bridgeview,IL,US,60455,Associate's,business management,2006-01-01,3,7.0,No,Yes,50,21.0,associate s
1185622,Rolling Meadows,IL,US,60008,Vocational,culinary arts chef training,1998-12-01,3,10.0,No,No,0,111.0,vocational
1186202,Chicago,IL,US,60610,Master's,unknown,2000-01-01,7,15.0,Yes,No,0,-1.0,master s
1187215,Chicago,IL,US,60656,Bachelor's,computer science,2000-01-01,9,9.0,Yes,No,0,98.0,bachelor s
1188749,Lisle,IL,US,60532,Bachelor's,unknown,2000-01-01,7,23.0,Unknown,No,0,-1.0,bachelor s
1190476,Wood Dale,IL,US,60191,Bachelor's,construction management,2009-12-01,3,4.0,Yes,No,0,114.0,bachelor s
1190735,Berwyn,IL,US,60402,Bachelor's,psychology general,2011-05-01,3,5.0,Yes,No,0,35.0,bachelor s
1190981,Gurnee,IL,US,60031,Bachelor's,unknown,2000-01-01,4,12.0,Yes,No,0,-1.0,bachelor s
1191281,Chicago,IL,US,60631,High School,not applicable,1987-01-01,3,23.0,Yes,No,0,0.0,high school
1191368,Chicago,IL,US,60644,Unknown,unknown,2002-06-01,4,9.0,No,No,0,-1.0,unknown
1191984,Schaumburg,IL,US,60173,High School,not applicable,1985-01-01,10,25.0,Yes,No,0,0.0,high school
1192514,Manteno,IL,US,60950,Associate's,business,2011-05-01,4,7.0,Yes,Yes,25,21.0,associate s
1193382,Chicago,IL,US,60624,Unknown,mediacal assistance program,2004-01-01,2,9.0,Unknown,No,0,76.0,unknown
1194125,Des Plaines,IL,US,60016,High School,not applicable,1973-03-01,3,38.0,No,No,0,0.0,high school
1195105,Chicago,IL,US,60657,Master's,biotechnology and chemical science,2011-01-01,4,6.0,No,No,0,98.0,master s
1195927,Channahon,IL,US,60410,Bachelor's,criminal and social justice,2007-01-01,3,2.0,Yes,No,0,111.0,bachelor s
1196460,Glen Carbon,IL,US,62034,Unknown,word processing,1987-09-01,5,23.0,No,Yes,8,162.0,unknown
1198157,Shorewood,IL,US,60404,Bachelor's,sociology,2007-12-01,8,11.0,No,No,0,0.0,bachelor s
1198181,McHenry,IL,US,60051,High School,not applicable,2009-01-01,2,5.0,Yes,No,0,0.0,high school
1198474,Bartlett,IL,US,60103,Unknown,marketing mid management,1976-06-01,6,24.0,No,Yes,75,23.0,unknown
1198681,Chicago,IL,US,60619,Vocational,carpentry,2000-01-01,5,13.0,Yes,Yes,20,0.0,vocational
1199688,Aurora,IL,US,60504,High School,unknown,2010-05-01,2,2.0,Yes,No,0,-1.0,high school
1200383,Itasca,IL,US,60143,Bachelor's,communications,1996-05-01,4,15.0,Yes,Yes,1,124.0,bachelor s
1203993,Joliet,IL,US,60433,Unknown,unknown,2000-01-01,6,10.0,No,Yes,5,-1.0,unknown
1204203,McHenry,IL,US,60050,Bachelor's,journalism and mass communication,2009-01-01,2,11.0,Yes,No,0,194.0,bachelor s
1204496,Chicago,IL,US,60617,Associate's,nursing,2012-08-01,5,9.0,Yes,Yes,10,130.0,associate s
1205340,Grayslake,IL,US,60030,High School,not applicable,2009-01-01,5,33.0,No,No,0,0.0,high school
1206790,Chicago,IL,US,60609,Unknown,unknown,2000-01-01,0,11.0,No,No,0,-1.0,unknown
1207690,Chicago,IL,US,60643,Unknown,unknown,2000-01-01,5,5.0,No,No,0,-1.0,unknown
1209192,Palatine,IL,US,60067,Bachelor's,merchandising,2000-01-01,5,24.0,Yes,Yes,12,17.0,bachelor s
1209417,Northlake,IL,US,60164,Unknown,english language,2000-01-01,2,2.0,No,Yes,30,40.0,unknown
1210954,Chicago,IL,US,60620,Master's,social work,2009-05-01,5,11.0,Yes,Yes,30,141.0,master s
1211567,Chicago,IL,US,60623,Bachelor's,criminal justice,2011-03-01,3,8.0,No,No,0,111.0,bachelor s
1211590,Chicago,IL,US,60628,Unknown,unknown,2000-01-01,3,14.0,No,No,0,-1.0,unknown
1212318,McHenry,IL,US,60051,Unknown,unknown,2000-01-01,4,27.0,Yes,No,0,-1.0,unknown
1213623,Chicago,IL,US,60649,Bachelor's,nursing,2011-09-01,4,5.0,Yes,Yes,30,130.0,bachelor s
1214470,Cicero,IL,US,60804,Unknown,business administration and management general,2000-01-01,3,14.0,No,No,0,80.0,unknown
1216599,Evanston,IL,US,60202,Unknown,unknown,2011-12-01,9,19.0,Yes,Yes,20,-1.0,unknown
1217439,Lansing,IL,US,60438,Unknown,echcardiology,2013-05-01,2,1.0,No,No,0,0.0,unknown
1218520,Harwood Heights,IL,US,60706,Unknown,unknown,1992-10-01,8,19.0,Yes,No,0,-1.0,unknown
1218734,Chicago,IL,US,60655,Bachelor's,english,2007-12-01,3,11.0,No,No,0,40.0,bachelor s
1221184,Cicero,IL,US,60804,Unknown,medical,1999-08-01,3,8.0,No,No,0,30.0,unknown
1221710,Homewood,IL,US,60430,Master's,educational leadership and administration general,2011-08-01,5,31.0,Yes,Yes,20,80.0,master s
1222190,Chicago,IL,US,60639,Unknown,unknown,2000-01-01,5,14.0,No,Yes,10,-1.0,unknown
1222654,Chicago,IL,US,60620,Unknown,unknown,2013-05-01,3,12.0,Yes,No,0,-1.0,unknown
1223254,Downers Grove,IL,US,60516,Bachelor's,illustration,1988-12-01,0,11.0,No,Yes,5,0.0,bachelor s
1223753,Elmwood Park,IL,US,60707,Bachelor's,economics,2009-12-01,3,9.0,Yes,No,0,0.0,bachelor s
1224217,Chicago,IL,US,60645,High School,not applicable,1993-06-01,7,17.0,No,Yes,25,0.0,high school
1224469,Lake Villa,IL,US,60046,Bachelor's,construction management,2000-01-01,7,12.0,Yes,Yes,2,114.0,bachelor s
1226670,Woodstock,IL,US,60098,Associate's,business management,2003-05-01,12,17.0,No,No,0,21.0,associate s
1229859,Lake in the Hills,IL,US,60156,Unknown,unknown,2000-01-01,4,6.0,Unknown,No,0,-1.0,unknown
1230509,Chicago,IL,US,60623,Unknown,unknown,2000-01-01,5,19.0,Yes,Yes,15,-1.0,unknown
1231823,Naperville,IL,US,60564,Bachelor's,sociology,2011-06-01,4,4.0,Yes,No,0,0.0,bachelor s
1232071,Chicago,IL,US,60644,Unknown,unknown,2000-01-01,3,2.0,No,No,0,-1.0,unknown
1232357,Antioch,IL,US,60002,Unknown,unknown,2000-01-01,4,9.0,Yes,Yes,3,-1.0,unknown
1232524,Zion,IL,US,60099,High School,not applicable,2000-06-01,4,10.0,Yes,Yes,6,0.0,high school
1233149,Markham,IL,US,60428,Unknown,unknown,2000-01-01,5,5.0,No,No,0,-1.0,unknown
1233600,Chicago,IL,US,60644,High School,physical sciences,1989-06-01,1,13.0,Yes,No,0,131.0,high school
1235408,Naperville,IL,US,60564,Bachelor's,education,1973-01-01,5,17.0,Yes,Yes,20,131.0,bachelor s
1236823,Round Lake,IL,US,60073,Bachelor's,unknown,2000-01-01,10,14.0,Yes,No,0,-1.0,bachelor s
1237999,Joliet,IL,US,60432,High School,not applicable,2000-01-01,4,3.0,Yes,No,0,0.0,high school
1239642,Chicago,IL,US,60625,Unknown,communications,2000-01-01,10,23.0,Yes,No,0,124.0,unknown
1240221,Riverwoods,IL,US,60015,Unknown,unknown,2000-01-01,0,11.0,Unknown,No,0,-1.0,unknown
1242718,Chicago,IL,US,60644,Bachelor's,mass communications,2002-08-01,4,6.0,No,No,0,124.0,bachelor s
1246790,Matteson,IL,US,60443,High School,college university preparatory,1994-01-01,4,12.0,No,Yes,3,0.0,high school
1248032,Springfield,IL,US,62702,Unknown,basic core studies,2000-01-01,10,39.0,Yes,Yes,48,117.0,unknown
1249549,Chicago,IL,US,60649,Unknown,unknown,2000-01-01,4,11.0,No,Yes,16,-1.0,unknown
1249624,North Chicago,IL,US,60064,High School,not applicable,1982-01-01,4,14.0,No,No,0,0.0,high school
1252592,Naperville,IL,US,60540,Bachelor's,unknown,2000-01-01,6,19.0,No,No,0,-1.0,bachelor s
1252678,Joliet,IL,US,60436,Bachelor's,management information systems,2002-12-01,3,15.0,No,No,0,134.0,bachelor s
1252780,Chicago,IL,US,60617,Bachelor's,sociology,2001-01-01,7,18.0,Yes,No,0,0.0,bachelor s
1253366,Fox Lake,IL,US,60020,Unknown,certified nursing assistant,1998-01-01,4,12.0,Yes,No,0,130.0,unknown
1253696,Naperville,IL,US,60563,Master's,unknown,2003-01-01,6,11.0,Yes,No,0,-1.0,master s
1253842,Chicago,IL,US,60645,Master's,information technology,2009-05-01,2,7.0,No,No,0,134.0,master s
1253854,Chicago,IL,US,60626,Bachelor's,business,2008-05-01,3,5.0,Yes,No,0,21.0,bachelor s
1254517,Homewood,IL,US,60430,Bachelor's,business and administration,2005-01-01,6,19.0,No,No,0,80.0,bachelor s
1255752,Lake Zurich,IL,US,60047,Bachelor's,business management industrial management,1980-01-01,4,16.0,No,Yes,300,173.0,bachelor s
1257211,Chicago,IL,US,60615,High School,business,2008-07-01,5,4.0,Unknown,No,0,21.0,high school
1258991,Franklin Park,IL,US,60131,Associate's,business administration and management general,2013-06-01,3,20.0,No,Yes,50,80.0,associate s
1261731,Wauconda,IL,US,60084,Associate's,unknown,2000-01-01,8,12.0,Unknown,No,0,-1.0,associate s
1263990,Chicago,IL,US,60622,Master's,unknown,2012-05-01,9,8.0,No,No,0,-1.0,master s
1265446,Cicero,IL,US,60804,High School,not applicable,1986-06-01,4,13.0,No,No,0,0.0,high school
1266737,Northbrook,IL,US,60062,Master's,business administration and management general,2000-01-01,1,20.0,Unknown,No,0,80.0,master s
1268514,Lake Villa,IL,US,60046,High School,not applicable,1995-01-01,6,21.0,Yes,No,0,0.0,high school
1270992,Edwardsville,IL,US,62025,Bachelor's,management and economics,2006-12-01,6,9.0,Yes,Yes,50,17.0,bachelor s
1271407,Forest Park,IL,US,60130,Master's,marketing,2007-12-01,2,8.0,Yes,Yes,3,23.0,master s
1271927,Lebanon,IL,US,62254,Bachelor's,ccna voice,2000-01-01,6,10.0,Yes,Yes,8,0.0,bachelor s
1273084,Gilberts,IL,US,60136,Bachelor's,accounting and finance,2005-12-01,6,14.0,Yes,Yes,5,79.0,bachelor s
1273827,Chicago,IL,US,60637,Associate's,pre nursing studies,2006-05-01,4,5.0,Yes,No,0,117.0,associate s
1274045,McHenry,IL,US,60051,Associate's,accounting specialist,2000-01-01,2,18.0,Yes,No,0,44.0,associate s
1276451,Chicago,IL,US,60616,Bachelor's,political science,2008-06-01,6,8.0,Yes,No,0,98.0,bachelor s
1276877,Chicago,IL,US,60657,Bachelor's,international studies,2009-05-01,4,10.0,Yes,No,0,191.0,bachelor s
1278678,Lisle,IL,US,60532,High School,not applicable,2000-01-01,2,10.0,Yes,No,0,0.0,high school
1281403,Glendale Heights,IL,US,60139,Associate's,executive secretarial development,2000-01-01,5,9.0,Unknown,No,0,58.0,associate s
1282146,Chicago,IL,US,60649,Master's,information systems,1996-05-01,10,22.0,Yes,No,0,134.0,master s
1282599,Chicago,IL,US,60647,Unknown,unknown,2000-01-01,4,14.0,Yes,No,0,-1.0,unknown
1285189,Roselle,IL,US,60172,High School,not applicable,1984-01-01,2,12.0,Unknown,No,0,0.0,high school
1285239,Chicago,IL,US,60628,High School,unknown,1995-06-01,2,15.0,Yes,No,0,-1.0,high school
1286565,Chicago,IL,US,60619,Master's,communications science disorders,2000-01-01,6,11.0,No,No,0,124.0,master s
1286680,Richton Park,IL,US,60471,Unknown,unknown,2000-01-01,2,14.0,No,Yes,6,-1.0,unknown
1287518,Chicago,IL,US,60605,High School,education general,1989-06-01,6,18.0,Yes,Yes,25,131.0,high school
1288822,Joliet,IL,US,60435,High School,not applicable,2001-01-01,3,2.0,No,No,0,0.0,high school
1289002,Glenwood,IL,US,60425,Vocational,hvac,2009-11-01,5,5.0,Unknown,No,0,186.0,vocational
1289485,Arlington Heights,IL,US,60004,Bachelor's,communications,2003-05-01,8,23.0,Yes,No,0,124.0,bachelor s
1289629,Naperville,IL,US,60540,Bachelor's,computer information systems,1998-05-01,6,14.0,Unknown,No,0,134.0,bachelor s
1290851,Chicago,IL,US,60651,Master's,health care administration education,2010-01-01,3,21.0,Yes,Yes,22,131.0,master s
1291017,Dowell,IL,US,62927,Associate's,information systems and accounting,2009-07-01,6,15.0,Yes,Yes,25,134.0,associate s
1291985,Chicago,IL,US,60617,Bachelor's,biology,1982-01-01,10,30.0,Yes,No,0,0.0,bachelor s
1292981,Oak Park,IL,US,60304,Unknown,unknown,2000-01-01,6,22.0,Yes,No,0,-1.0,unknown
1294244,Oak Lawn,IL,US,60453,PhD,doctor of physical therapy,2016-05-01,4,22.0,Yes,Yes,25,131.0,phd
1295395,Streamwood,IL,US,60107,Master's,accounting,2000-05-01,4,10.0,Yes,Yes,8,44.0,master s
1297091,O Fallon,IL,US,62269,Bachelor's,business management,2013-12-01,5,9.0,Yes,Yes,5,21.0,bachelor s
1297291,Mokena,IL,US,60448,Bachelor's,finance,2000-01-01,7,9.0,Yes,No,0,79.0,bachelor s
1297775,Chicago,IL,US,60645,Bachelor's,unknown,2009-01-01,4,4.0,Unknown,No,0,-1.0,bachelor s
1300214,Godfrey,IL,US,62035,Unknown,accounting,2000-01-01,5,13.0,No,Yes,15,44.0,unknown
1300664,Calumet City,IL,US,60409,High School,not applicable,1995-06-01,4,11.0,Unknown,No,0,0.0,high school
1301817,Chicago,IL,US,60637,Bachelor's,communications,2009-05-01,4,5.0,Yes,No,0,124.0,bachelor s
1301943,Volo,IL,US,60073,Bachelor's,consumer affairs,2007-05-01,4,10.0,Yes,No,0,109.0,bachelor s
1302280,Roselle,IL,US,60172,Bachelor's,communications,1992-05-01,4,17.0,Unknown,No,0,124.0,bachelor s
1302634,Hillside,IL,US,60162,Unknown,unknown,2000-01-01,3,4.0,No,No,0,-1.0,unknown
1302660,Flossmoor,IL,US,60422,Associate's,business administration,2000-01-01,6,9.0,No,Yes,30,80.0,associate s
1303728,Chicago,IL,US,60614,Bachelor's,secondary education,2006-05-01,6,12.0,Yes,No,0,131.0,bachelor s
1304629,Schaumburg,IL,US,60194,Unknown,databases,2000-01-01,2,8.0,Yes,No,0,0.0,unknown
1304806,Elgin,IL,US,60123,Vocational,graphic design,2006-08-01,6,8.0,Yes,Yes,22,81.0,vocational
1305525,Worth,IL,US,60482,High School,general,1982-06-01,3,15.0,No,Yes,25,35.0,high school
1307602,Naperville,IL,US,60563,Bachelor's,unknown,2005-01-01,6,11.0,Yes,No,0,-1.0,bachelor s
1308378,Schaumburg,IL,US,60193,Unknown,unknown,2000-01-01,9,12.0,Yes,No,0,-1.0,unknown
1309305,Chicago,IL,US,60640,Associate's,automotive technology,2007-04-01,7,9.0,Yes,Yes,130,116.0,associate s
1310157,Chicago,IL,US,60621,High School,computer and information sciences general,2014-06-01,3,6.0,Unknown,No,0,134.0,high school
1310896,Chicago,IL,US,60620,Bachelor's,unknown,2006-06-01,3,4.0,Yes,Yes,7,-1.0,bachelor s
1311208,Staunton,IL,US,62088,Associate's,business admin accounting,2004-05-01,5,10.0,Yes,No,0,44.0,associate s
1311331,Oak Park,IL,US,60302,Master's,health law policy,2012-04-01,9,18.0,Yes,No,0,63.0,master s
1312979,Wheeling,IL,US,60090,Unknown,marketing,1997-06-01,6,27.0,Yes,Yes,6,23.0,unknown
1313937,Skokie,IL,US,60076,Unknown,unknown,2000-01-01,5,30.0,Unknown,Yes,3,-1.0,unknown
1315752,Thornton,IL,US,60476,Associate's,social work,2014-01-01,3,7.0,No,Yes,10,141.0,associate s
1317315,Orland Park,IL,US,60462,PhD,education,2000-05-01,7,12.0,Yes,Yes,25,131.0,phd
1317495,Chicago,IL,US,60615,Master's,management,2007-01-01,4,10.0,Yes,Yes,10,17.0,master s
1318929,Chicago,IL,US,60643,Associate's,nursing registered nurse rn asn bsn msn,2001-05-01,10,10.0,No,No,0,39.0,associate s
1319687,Chicago,IL,US,60623,Associate's,business administration,2013-01-01,5,12.0,Yes,Yes,8,80.0,associate s
1320949,Granite City,IL,US,62040,Associate's,business management,2000-01-01,6,15.0,Yes,No,0,21.0,associate s
1323352,Chicago,IL,US,60619,High School,unknown,1996-06-01,3,6.0,Yes,Yes,6,-1.0,high school
1324726,Downers Grove,IL,US,60515,Unknown,accounting,2012-04-01,2,12.0,Yes,Yes,20,44.0,unknown
1327763,Chicago,IL,US,60652,Associate's,science and computer,2010-01-01,6,11.0,Yes,Yes,30,98.0,associate s
1330009,Westchester,IL,US,60154,Unknown,unknown,2008-07-01,4,9.0,Yes,No,0,-1.0,unknown
1332327,Chicago,IL,US,60630,Unknown,unknown,2000-01-01,6,18.0,Yes,Yes,50,-1.0,unknown
1333625,Park Forest,IL,US,60466,Bachelor's,business administration,1983-06-01,3,15.0,Yes,No,0,80.0,bachelor s
1335366,Chicago,IL,US,60661,Bachelor's,business administration,2007-05-01,5,11.0,Unknown,No,0,80.0,bachelor s
1336142,Channahon,IL,US,60410,Master's,unknown,2000-01-01,7,16.0,Yes,No,0,-1.0,master s
1346620,Round Lake Heights,IL,US,60073,Master's,counseling,1996-01-01,10,15.0,Unknown,No,0,0.0,master s
1346765,Decatur,IL,US,62526,Bachelor's,unknown,2013-01-01,4,12.0,No,No,0,-1.0,bachelor s
1347501,Palos Hills,IL,US,60465,Unknown,business,2013-12-01,4,6.0,No,No,0,21.0,unknown
1348815,Newark,IL,US,60541,Unknown,unknown,2006-04-01,4,6.0,No,Yes,2,-1.0,unknown
1349003,Richton Park,IL,US,60471,High School,not applicable,2000-01-01,3,9.0,Yes,No,0,0.0,high school
1349506,Forest Park,IL,US,60130,Bachelor's,business administration management,2013-04-01,7,11.0,No,No,0,80.0,bachelor s
1350741,Calumet City,IL,US,60409,Unknown,unknown,2002-01-01,1,13.0,No,No,0,-1.0,unknown
1351316,Oak Lawn,IL,US,60453,Bachelor's,accounting and financial management,2000-01-01,5,30.0,Yes,Yes,50,69.0,bachelor s
1351469,Mount Prospect,IL,US,60056,Master's,unknown,2000-01-01,4,14.0,Yes,No,0,-1.0,master s
1354190,Waynesville,IL,US,61778,Unknown,unknown,2000-01-01,0,11.0,Unknown,No,0,-1.0,unknown
1354234,Chicago,IL,US,60614,Bachelor's,unknown,2009-06-01,3,7.0,Yes,No,0,-1.0,bachelor s
1354473,Chicago Heights,IL,US,60411,Associate's,unknown,1970-01-01,2,25.0,Unknown,No,0,-1.0,associate s
1358304,Crystal Lake,IL,US,60014,Unknown,psychology,1999-01-01,6,18.0,Yes,Yes,30,173.0,unknown
1358878,Palatine,IL,US,60074,Associate's,architectural drafting technology,1977-06-01,6,23.0,No,Yes,15,128.0,associate s
1359506,Naperville,IL,US,60564,Bachelor's,communications,2012-05-01,5,9.0,Yes,No,0,124.0,bachelor s
1361561,Chicago,IL,US,60610,Unknown,unknown,2000-01-01,0,11.0,Unknown,No,0,-1.0,unknown
1361733,Winthrop Harbor,IL,US,60096,Associate's,general studies,2011-05-01,3,12.0,Yes,Yes,6,117.0,associate s
1361879,Chicago,IL,US,60651,Unknown,pharmacy technician,2010-01-01,5,14.0,Yes,No,0,164.0,unknown
1363068,Rolling Meadows,IL,US,60008,High School,not applicable,2003-01-01,2,8.0,Yes,Yes,1,0.0,high school
1364518,Westmont,IL,US,60559,Associate's,medical transcription,2010-11-01,1,1.0,Yes,No,0,30.0,associate s
1365020,Aurora,IL,US,60504,High School,ged,2009-01-01,2,4.0,No,No,0,0.0,high school
1365447,Chicago,IL,US,60626,Unknown,unknown,2000-01-01,5,11.0,No,No,0,-1.0,unknown
1368077,Evanston,IL,US,60201,Unknown,unknown,2000-01-01,5,21.0,Unknown,No,0,-1.0,unknown
1368937,Chicago,IL,US,60644,High School,not applicable,2000-01-01,1,3.0,No,No,0,0.0,high school
